うわぁ, 16
Ray, 1
digital, 1
入国, 1
許可, 3
🐟, 1
製作, 1
放送, 1
メディア, 1
今晩, 1
頼っ, 1
Stand, 2
By, 1
Me, 2
カップル, 2
だらけ, 2
主題, 1
菅田, 1
将, 1
暉, 1
虹, 1
手書き, 3
Skype, 2
🇯🇵, 2
早朝, 1
手間, 1
MacBookpro, 1
カタコト, 7
なれる, 1
MacBookPro, 1
GAIN, 1
ビジオ, 1
YlGjISSV, 1
YA, 1
現在, 2
出来る, 1
拙い, 1
倒れる, 1
ペ, 1
チャ, 1
頂け, 1
イカ, 1
脚光, 1
浴びる, 2
イントネーション, 1
話そう, 1
印刷, 1
サービス, 1
ころころ, 1
ったら, 2
断然, 4
聴こえ, 1
きよく, 1
人脈, 3
乗り気, 2
贈る, 1
郵送, 1
混ざっ, 1
積極, 4
年間, 3
通り, 4
なろう, 1
話しかけ, 2
経ち, 1
やーい, 1
相当, 2
変わり, 1
🥳🎉, 1
祝う, 2
地震, 1
会う, 5
頻繁, 4
環境, 5
色んな, 1
飲酒, 1
ヘラヘラ, 1
降る, 2
コンフリクト, 1
クタクタ, 1
よし, 1
フッ, 2
早生まれ, 1
遅い, 5
ワクチン, 2
暴風, 1
雨, 6
覗け, 1
地名, 1
植木, 3
鉢, 3
ゆか, 1
砂, 1
まみれ, 1
すえ, 5
かわいそう, 2
悪く, 1
キラキラ, 2
🙏, 1
仲, 1
付き合い, 2
枝, 1
折れ, 1
セーフ, 1
給湯, 2
くぐっ, 1
玄関, 1
洋風, 1
相性, 1
抜群, 1
すてき, 1
さる, 1
食事, 2
費用, 1
配管, 1
手巻き, 1
寿司, 1
持ち上げ, 1
😳😎, 1
️🎉, 1
パイプ, 1
凍っ, 1
🤠, 1
弾丸, 1
パーカ, 3
プロテイン, 1
🥶, 2
水抜き, 1
資格, 3
持て, 1
送れる, 1
🔥, 1
減り, 2
商品, 2
発送, 1
会員, 1
平凡, 1
わくわく, 2
SUZURI, 1
出荷, 1
楽観, 3
モデル, 3
法律, 3
´, 2
▽, 2
`, 2
かつて, 2
独立, 1
ユニーク, 1
うるさい, 3
才能, 3
島国, 2
撃つ, 1
日の目, 1
浴び, 3
再会, 1
信頼, 4
地元, 2
銃声, 1
打っ, 4
耳, 4
任せ, 1
聴覚, 2
縮小, 1
やり取り, 1
有, 3
意義, 3
回答, 2
とがめる, 1
文面, 1
貰える, 1
自身, 4
生活, 2
話せ, 4
レコード, 5
ジャケット, 4
配布, 2
解体, 1
MacBook, 1
美学, 1
Macbook, 2
Windows, 3
ハードウェア, 1
😌, 10
刀, 3
流, 3
Mac, 2
恋しい, 2
プロジェクト, 2
失う, 1
ビュンビュン, 1
⚔, 1
️😎, 1
正, 1
反対, 4
楽しかっ, 6
見返し, 1
懐かしく, 2
戸惑い, 1
おやま, 1
主情, 1
新しく, 1
自己, 2
貸し, 1
adobe, 1
XD, 1
仕方, 1
GooglePixel, 1
Adobe, 1
VisualStudioCode, 1
生きる, 4
思い出, 7
画面, 1
この頃, 1
振り返る, 1
分かれる, 2
実物, 1
こなす, 1
違, 1
感性, 2
喋ら, 1
グランド, 1
ビュッフェ, 2
味わえる, 1
オーケイ, 2
たこ焼き, 4
食料, 1
雑貨, 1
成分, 1
おにぎり, 2
ザック, 1
イサン, 2
求職, 1
おもう, 2
材料, 1
禍, 1
室, 1
ちょうど, 1
割り当て, 1
晩, 3
ウィー, 6
客, 3
合わせる, 2
多少, 1
歩い, 4
⛩。, 1
頂い, 2
報告, 1
奥, 6
流れる, 1
シュルシュル, 2
描か, 1
数値, 1
決まっ, 1
描, 2
🐱, 1
＝✏, 1
draw, 2
局, 3
美術, 3
卒業, 13
一握り, 1
間違える, 2
着物, 1
瞬間, 1
間違え, 1
テロップ, 3
フリップ, 1
不安, 2
晴れ姿, 2
アドベンチャー, 2
確信, 3
早く, 6
頑張ら, 1
😠, 1
始める, 2
浅はか, 1
怒っ, 1
帽子, 6
バカバカしい, 1
カップ, 2
行か, 2
偉い, 2
🐱🐭, 1
届く, 1
届き, 2
同僚, 6
父親, 1
上部, 1
平ら, 1
飾り, 1
ドリーム, 1
キャスト, 1
国際, 1
配送, 1
ウィンク, 6
小学, 1
ウインク, 2
🎓, 1
職場, 3
心強い, 1
アレンジ, 1
被っ, 3
届い, 2
あれー, 1
把, 1
絡げ, 1
多かっ, 1
動い, 2
協調, 1
寝っ, 1
(=_=;), 1
花束, 2
休め, 1
持ち物, 1
キザ, 2
褒美, 2
働ける, 1
近来, 1
気楽, 3
圧倒, 1
紳士, 1
あったかい, 1
夜ご飯, 2
キムチ, 2
納豆, 5
留め, 1
おき, 1
見つかる, 2
モテる, 3
塩, 4
モテモテ, 1
好き嫌い, 1
研, 1
うふふ, 1
不足, 1
あっさり, 1
色白, 1
ネバネバ, 2
糸, 1
ウェット, 1
ティッシュ, 1
録画, 2
ハスキー, 3
一意, 2
多種, 1
多様, 1
暮れ, 1
変え, 1
バツ, 2
賢明, 1
誠実, 1
フィクション, 1
実在, 1
蔓延, 1
色素, 1
慌てる, 1
広がる, 1
勧め, 1
ギャップ, 6
飲み, 7
枯れ, 1
作り手, 1
こだわり, 1
詰まっ, 1
理, 2
かなう, 1
コントラスト, 1
模様, 1
アドバイス, 2
異なる, 5
ねばねば, 1
指, 1
面, 1
アナ, 1
ベル, 1
作者, 1
込めれ, 1
真っ白, 1
垂らす, 1
滴, 1
緊張, 1
青く, 1
ことわざ, 3
他人, 5
洗い, 1
惹か, 1
アナベル, 2
同様, 4
柵, 1
向こう側, 1
草, 2
がかっ, 1
苦痛, 2
真, 2
起こる, 2
闘争, 1
おく, 3
不満, 1
衣類, 1
汚し, 1
喫茶, 1
働い, 4
寄り添っ, 2
芸能, 2
心ない, 1
苦しく, 1
パスタ, 1
はね, 1
🍝, 1
外面, 1
攻撃, 1
シネミン, 1
注目, 2
集める, 1
百, 1
褒め言葉, 1
寂しい, 3
赤い, 1
こぼし, 1
暗かっ, 1
無視, 1
視線, 1
殺し, 1
納得, 1
無敵, 1
勝っ, 1
ペニーワイズ, 1
格好, 8
単に, 2
諸説, 1
互い, 5
効果, 1
たまたま, 1
合わ, 3
🤡, 1
Shining, 1
ハラハラ, 1
ストーム, 1
トルーパー, 1
It, 1
デ, 2
シャイニング, 1
息, 1
呑む, 1
ホラー, 2
オタク, 1
シネマトグラフィー, 1
ダフト, 3
パンク, 3
パトリック, 5
ステージ, 2
一人暮らし, 1
興奮, 1
ロボット, 1
背, 1
楽器, 3
ギター, 1
コンピュータ, 1
歌おう, 1
弾ける, 1
左右, 1
じゃっ, 1
ギリギリ, 1
まあまあ, 2
完璧, 2
両手, 2
マスター, 2
ドラム, 3
ハーモニカ, 8
90, 2
MOOMIN, 1
吹ける, 1
oasis, 3
whatever, 1
激しい, 1
アコーディオン, 3
混同, 1
ケイジャン, 3
不可欠, 1
置き換える, 1
いえ, 2
Blues, 1
Travellers, 1
メロディー, 1
裏切ら, 1
歌わ, 1
オーソドックス, 2
形状, 1
blues, 1
travellers, 1
同一, 2
^^;, 2
薬, 3
形, 3
育ち, 2
なじみ, 2
そちら, 5
_(._.)_, 1
正統, 1
そそら, 1
しるし, 1
小, 3
低, 2
学年, 2
awhzclrBMc, 1
見解, 1
経つ, 1
やすく, 2
離れる, 3
拒否, 1
るね, 1
官, 1
明らか, 2
バンド, 1
紹介, 5
ぎこちなく, 3
銃口, 1
挙げる, 1
テツヤ, 3
似合っ, 2
違和, 2
熱心, 1
つか, 2
️💕, 1
仕事帰り, 2
地下, 1
鉄, 1
起動, 1
Wikipedia, 1
わり, 2
真面目, 1
笑い, 2
ロック, 5
怒ら, 3
ライオン, 1
先輩, 20
頼り, 1
新人, 1
わ〜, 1
頬, 1
染める, 1
耐え忍ぶ, 1
驚い, 1
身なり, 1
気詰まり, 1
ゆったり, 2
ムカムカ, 1
うり, 1
O, 2
末, 1
１１, 1
耐え, 1
柄, 2
革ジャン, 7
情報, 1
打ち込み, 1
終わら, 1
乗り越え, 1
例外, 1
実用, 1
実り, 1
速く, 4
立場, 1
怒鳴ら, 2
萎縮, 1
直前, 1
見学, 2
少女, 2
決まる, 1
ラッキー, 1
革, 1
最低, 1
😣😣, 1
神経, 1
質, 1
仮装, 1
似合い, 1
伸ばし, 1
作業, 2
丈夫, 1
ジャン, 3
オートバイ, 1
演劇, 1
適合, 1
褒め称える, 1
破け, 1
動揺, 3
バイク, 1
萌え, 2
無口, 1
愛想, 1
振り返っ, 2
反省, 2
by, 1
満たす, 1
ママ, 1
パパ, 1
gap, 1
between, 1
his, 2
looks, 1
personality, 1
is, 1
attractive, 1
がんばり, 1
..☺, 1
軽く, 2
アメリ, 1
River, 1
Phoenix, 1
恋, 3
洋画, 2
かなっ, 1
フィニックス, 1
リーバ, 1
驚か, 1
クリス, 1
リバー, 1
正義, 1
貫い, 1
Goonies, 1
Titanic, 3
さま, 1
開眼, 2
先駆け, 1
純粋, 3
引っ越す, 1
見守っ, 1
得る, 1
西部, 4
劇, 3
創造, 1
Chitty, 2
Bang, 2
Monty, 1
Python, 1
Holy, 1
Grail, 1
Tron, 1
Bill, 2
Ted, 2
Excellent, 2
Adventure, 2
経, 2
約, 2
ロックンロール, 1
金曜, 4
無く, 2
誤訳, 1
つもり, 1
西, 2
ツタ, 2
ヤ, 2
Perks, 2
Being, 2
a, 5
Wallflower, 2
クラシック, 1
やりとり, 1
ググっ, 4
略語, 1
character, 1
腹違い, 1
姉, 1
住み, 1
セーラー, 1
明るく, 2
UFO, 4
キャッチャー, 4
汚れ, 1
アーケード, 1
取り込ま, 1
🍬, 2
前回, 1
風景, 3
個性, 4
ポテト, 9
🍟, 1
ロッカー, 1
教室, 5
得意, 1
喜ん, 1
🗼🇯🇵, 1
️🇺🇸🗽, 1
📷, 1
淡い, 1
色合い, 1
書き留める, 1
尽くし, 1
識別, 1
マッシュ, 1
グリル, 1
サンドイッチ, 1
かなり, 1
200, 1
詐欺, 1
キャンディー, 1
苦情, 1
なし, 1
温める, 1
🇺🇸, 1
メニュー, 1
過ごし, 3
取れる, 1
取れ, 2
オレゴン, 2
キャッスル, 1
StandByMe, 1
中学, 6
祭, 1
橋, 1
白塗り, 1
顔隠し, 1
あご, 1
ホームカミング, 1
衣, 1
かこ, 7
マスコット, 2
かこい, 1
ペンキ, 1
ゾンビ, 1
チャッ, 1
キー, 1
おけ, 1
気味, 2
ひげ, 1
シャープ, 3
ペンシル, 2
グラファイト, 1
テープ, 1
取り除き, 1
一式, 1
友人, 1
防毒, 2
着用, 1
双子, 2
マッチ, 2
ハナビ, 3
出典, 1
類似, 1
性, 3
配置, 1
ふさわしい, 1
🤔🤔, 6
芯, 1
髭, 1
コーデ, 1
チョイス, 1
🤣, 1
仲良し, 1
ピクルス, 2
🍔, 1
ゴールデン, 3
ウィーク, 2
祝日, 1
続い, 1
連休, 1
時折, 1
刺激, 1
きゅうり, 1
おなか, 1
すい, 1
職業, 1
ごと, 1
実家, 3
帰省, 1
つかっ, 1
だり, 2
ポタト, 1
多幸, 1
来週, 1
始まり, 1
最終, 4
ケチャップ, 3
始まる, 1
除い, 1
ともかく, 1
到着, 1
銀行, 2
ソフトウェア, 1
餌, 3
販売, 4
移設, 1
少数, 1
バーベキュー, 3
SNS, 3
出会う, 1
増え, 5
無人, 2
引越し, 1
ピッツァ, 2
ハラピニオ, 4
牛, 1
農民, 2
牧場, 1
主, 1
ピザ, 7
会おう, 1
dating, 2
apps, 2
列島, 1
あ〜, 3
発明, 1
💡, 2
とる, 1
過ぎる, 1
漬物, 2
戸惑う, 1
毎年, 3
今一, 1
乗せる, 1
Dating, 1
Apps, 1
世代, 1
繋がっ, 1
往来, 1
広まっ, 1
失っ, 1
島, 1
海苔, 1
のせ, 1
恋愛, 4
談, 1
会っ, 5
普及, 1
率, 1
いろんな, 2
血, 1
混ざり合っ, 1
出来, 1
抱く, 1
試す, 1
絵の具, 1
懐かし, 2
ペース, 1
出会い, 3
マイナー, 1
気付か, 1
😯, 1
かえり, 2
不在, 2
申し, 1
擬人, 1
化, 2
祖母, 1
食, 1
🍕🍞, 1
発展, 1
はやっ, 1
流行, 2
Usual, 1
Suspects, 1
出会っ, 1
殺人, 1
起こし, 1
信用, 2
孤独, 3
死, 2
いこう, 1
タイタニック, 1
出来事, 1
濃密, 1
ローズ, 1
ジャック, 3
そっと, 1
欲しかっ, 2
うそ, 1
見知ら, 3
ぬ, 3
死な, 1
待つ, 2
結婚, 11
孫, 5
生き残る, 1
😤😤, 7
招き, 1
運命, 4
現れる, 2
ハーフ, 4
巡り会える, 1
戻し, 1
殺害, 1
最も, 3
立ち入り, 1
方針, 1
死ぬ, 4
賢く, 1
移る, 1
腕前, 1
どうせ, 1
灰, 1
似顔, 5
皆んな, 1
以来, 1
幽霊, 6
予測, 1
国籍, 2
使, 1
えら, 1
無い, 6
強いて, 1
ひい, 1
可愛らしい, 2
portrait, 1
likeness, 1
頼む, 1
図々しい, 1
白人, 2
美し, 1
財宝, 1
特性, 1
韓国, 5
先週, 3
だい好き, 1
相手, 4
思いやる, 1
オーバー, 1
サイズ, 2
🇰🇷, 1
個人, 1
パーカー, 2
ニット, 1
遊び, 1
交換, 2
ばかげ, 1
だぶだぶ, 1
バスケットボール, 1
パンツ, 1
見栄え, 1
インタ, 2
非難, 1
リラックス, 3
切符, 1
交わす, 1
TueJF, 1
PigBY, 1
知識, 1
スポーツ, 2
🥎🏀, 1
⚽, 1
麻雀, 4
🀄️, 1
スタバ, 7
景色, 3
アスリート, 1
日中, 1
手当り, 1
次第, 1
バートン, 1
押す, 1
🀄, 1
コーヒー, 2
🖼️, 1
飲みもの, 3
好奇, 1
鍛え, 1
flurried, 1
機械, 1
ボタン, 1
押し, 1
初心, 1
警戒, 1
物陰, 1
ピクニック, 1
ティラミス, 7
学ぼう, 1
近づき, 1
２０１８, 1
チャイ, 3
紅茶, 3
ラー, 1
テ, 1
🥤, 2
バニラ, 1
付け加え, 1
🤔🤔🤔, 3
済む, 1
ヒント, 1
判断, 2
見かけ, 1
よら, 1
生まれる, 2
バイト先, 1
珈琲, 1
見かける, 1
母国, 1
😋🍨, 1
バイト, 1
もが, 1
Dr, 3
Pepper, 2
モネ, 1
映る, 1
×, 1
Drpepper, 1
コーラ, 3
炭酸, 2
喉, 2
ビリビリ, 1
頑張ろう, 1
コーピー, 1
違反, 2
👉👈, 2
町方, 1
玄米, 17
気仙沼, 3
坂道, 1
緑茶, 2
子音, 2
重視, 2
母音, 2
周波, 2
止ま, 1
缶, 5
あつめる, 1
Arizona, 1
旨味, 2
ステキ, 1
アイヌ, 5
語源, 2
説, 3
ボトル, 2
薄緑, 1
麦茶, 1
低く, 1
国家, 1
メロディ, 1
♩, 1
理屈, 2
バスク, 7
恥ずかし, 1
郵便, 1
炊い, 3
チャーム, 2
ポイント, 3
〜〜〜！！！☺, 1
すっ, 1
く, 2
よだれ, 1
謎, 1
紛らわしく, 2
セレニチ, 11
取, 1
ケセモイ, 1
白米, 1
釜, 1
パーツ, 1
目尻, 3
切長, 2
毎食, 1
扱い, 1
詳細, 1
降っ, 1
月曜, 1
夏祭り, 4
海上, 2
づら, 3
スパイシー, 3
まつげ, 9
上向き, 2
もらえる, 1
直線, 1
タッグ, 2
ハンドバッグ, 1
QphcLKtmpak, 1
don, 1
t, 1
mean, 1
that, 1
カール, 3
すだれ, 4
下がっ, 1
タグ, 2
フゥ, 1
ほっと, 1
世論, 1
美容, 1
露, 1
洗練, 1
まつ毛, 1
真っ直ぐ, 1
伸びる, 1
プレ, 1
セント, 1
けれど, 1
女優, 1
滅多, 2
呼び, 1
駄目, 1
性別, 1
mentioned, 1
サツマ, 4
イモ, 4
ヤム, 5
町, 3
ヤムボリー, 2
祭典, 1
行進, 1
ブース, 1
女王, 4
らしく, 1
Serenity, 1
イタン, 1
イー, 1
ぇ, 1
リアクション, 1
🍠, 1
農家, 1
親しく, 1
じっと, 1
観察, 1
下向き, 1
判別, 1
直す, 1
ケヴィン, 1
推測, 1
美人, 1
コンテスト, 4
勝者, 2
パレード, 2
リード, 2
伝統, 1
不幸, 1
留学, 1
美, 1
回数, 1
box, 2
cloudy, 2
本名, 1
ドレス, 1
派手, 1
社交, 1
王族, 1
踊り, 1
んと, 1
ストレス, 1
たまる, 1
作り人, 1
名字, 1
後ろ前, 1
Nephele, 3
Box, 1
ネフェール, 1
曇り, 2
Howard, 1
Hill, 1
イディーン, 1
ハワード, 1
藤岡, 1
忍, 2
バック, 1
ニックネーム, 1
男女, 1
まぶた, 1
挟ん, 1
ハンバーグ, 2
曇っ, 1
忍者, 6
shine, 1
mint, 2
cine, 1
いただく, 1
美味しかっ, 1
ヘブル, 1
ギリシャ, 1
シネマ, 1
組み合わせ, 2
素晴らし, 1
中毒, 4
踊る, 2
陸続き, 1
竹冠, 1
部首, 2
バラバラ, 1
さっそく, 1
Mentioned, 1
in, 1
麗しい, 1
冠, 1
寸, 1
習慣, 2
口語, 2
ユー, 1
グチ, 1
ッ, 1
記憶, 3
居酒屋, 2
連れ, 1
凄く, 1
guchi, 1
年中, 1
げんき, 1
Gucci, 2
ブランド, 1
売る, 2
代, 1
同級, 2
じゃう, 1
ほどほど, 1
冷やし, 2
トマト, 7
米, 3
冷蔵, 1
庫, 1
めでたい, 1
狙う, 1
かかし, 1
酢, 3
醤油, 2
味付け, 1
つまみ, 1
正解, 1
主に, 1
女子, 4
恥ずかしい, 2
HSP, 6
当てはまる, 1
本田, 3
俗説, 2
😌🤌, 1
チップス, 2
変化, 1
サッカー, 1
圭佑, 1
選手, 6
昔話, 1
与え, 1
爪, 1
午後, 1
靴, 1
履か, 1
梅味, 2
ポテチ, 2
時計, 1
針, 1
共感, 3
後回し, 1
疲れる, 2
サイン, 1
アップ, 1
サマー, 3
ウォーズ, 3
diary, 1
波瀾, 1
万丈, 1
ｄｉａｒｙ, 1
田んぼ, 3
[, 22
扇風, 4
]., 1
タイピング, 2
キーボード, 1
セッタプ, 1
列, 1
観る, 1
田園, 1
カラス, 2
羽, 2
えんがちょ, 3
スッパ, 1
ムーチョ, 1
酸っぱい, 1
傷つく, 1
ソーイングビー, 1
ミス, 1
気づい, 1
レストラン, 3
向かい, 1
エンガチョ, 1
静粛, 1
そわそわ, 3
張り込む, 1
きっ, 1
手伝, 1
メー, 6
セージ, 6
まどろっこしい, 1
仕草, 1
嘘, 1
気付い, 1
頼め, 1
🤗, 1
させる, 1
松島, 4
初回, 1
先頃, 1
なま, 1
フィルマークス, 1
ガラガラ, 2
改めて, 1
フィル, 1
マークス, 1
出店, 2
ガラ, 2
], 21
作れ, 1
さまざま, 1
がらんどう, 1
派生, 1
思い浮かぶ, 1
うがい, 1
誘惑, 1
パパシタ, 3
内側, 1
Whiteberry, 1
太鼓, 3
達人, 2
習え, 1
images, 1
goo, 1
gl, 1
hcBqMt, 1
EpZYPSTnd, 1
是非, 1
ひとしきり, 1
引き締め, 1
テンポ, 1
銭, 1
飴, 1
ゲット, 1
両, 1
想い, 1
居, 2
叩く, 1
心地よい, 1
Papacita, 1
あら, 6
こうしょう, 2
]、, 2
交渉, 1
公証, 1
高尚, 1
校章, 1
ナドナド, 1
哄笑, 1
値, 1
過小, 1
評価, 1
スピーチ, 1
操作, 1
下手, 1
モード, 1
そっち, 1
なさ, 1
慣用, 5
句, 5
比べ, 1
思い浮かび, 1
両立, 2
提, 1
筆, 1
忘, 1
]。, 1
セミ, 1
蝉時雨, 1
マーチ, 1
言える, 1
変換, 1
季語, 2
タイミング, 3
みつける, 1
愚弟, 1
とりとめ, 1
後悔, 1
ネットフリックス, 1
かなしい, 1
おかしな, 1
ボール, 1
レイン, 1
書こう, 1
スイチューフレンズ, 1
おかしく, 1
ぶっ飛ん, 1
腰抜け, 1
宿題, 2
夏休み, 4
俳句, 3
->, 2
侮言, 1
しら, 6
短歌, 3
ぽく, 1
達観, 1
俯瞰, 1
何に, 1
1980, 1
スラング, 1
適し, 1
制限, 1
高齢, 1
微笑ましい, 1
カウボーイ, 4
４０, 1
職務, 1
明細, 1
🙇🙇, 2
程度, 1
マナー, 2
ビジネス, 1
場, 2
野球, 2
ホームランダービー, 1
同, 1
わいせつ, 1
ざる, 1
得, 1
ほか, 2
真理, 2
空気, 3
ピストル, 1
腰, 1
大谷, 6
翔平, 6
出場, 2
ナイフ, 1
ブーツ, 2
サッ, 1
チェル, 1
ショット, 2
ガン, 2
トリック, 1
履い, 1
ホット, 1
ドッグ, 1
😂🌭, 1
want, 3
●, 2
多用, 1
just, 3
minute, 3
火器, 1
。[, 3
なになに, 1
力強い, 1
当たり前, 3
少々, 3
動詞, 1
通訳, 2
クアッカワラビー, 4
東, 1
限り, 1
ワラビー, 1
週末, 1
１９, 1
たっ, 1
店員, 1
放置, 1
ごん, 1
ぎつね, 1
しっかり, 1
やましい, 1
金色, 1
シャップ, 1
cm, 1
おい, 1
アダム, 1
イヴ, 1
何語, 1
毛, 1
当たっ, 1
輝く, 1
園, 4
かわいく, 1
ピカピカ, 1
シャワー, 2
関連, 1
😄😄, 1
休息, 1
クリック, 3
サン, 2
発祥, 1
廻っ, 1
浮い, 1
🐨, 1
ペンギンズ, 1
カーキ, 1
係員, 1
ポップコーン, 2
キューティクル, 4
脂, 2
休ま, 1
会い, 3
のんびり, 1
学説, 1
利口, 1
行こう, 1
ぜ, 1
キャラメル, 1
ポップ, 1
コーン, 1
cuticle, 1
キューティ, 1
へぇ, 1
苦しめ, 1
記号, 1
cute, 1
考案, 1
あめ, 1
閃い, 1
残業, 3
かぎり, 1
ビク, 2
続く, 1
電球, 2
９, 1
起きる, 1
ピグ, 2
古典, 1
体調, 2
昼ごはん, 1
仮眠, 1
敷布, 1
団, 1
確かめる, 1
調子, 2
ピッグ, 1
🐷, 1
スポンジ, 2
ボブ, 2
うとうと, 1
車内, 1
昼寝, 1
取得, 1
ウトウト, 1
ルンルン, 1
💓, 1
訪ねる, 1
博士, 1
課程, 1
スターバ, 1
😄🌟, 1
曇, 1
オーラ, 1
🍵, 1
ペーパー, 1
ドライバー, 1
証, 2
ひどい, 1
ひどかっ, 1
立体, 1
雲, 1
ふわふわ, 2
従業, 1
員, 1
娘, 3
片思い, 1
南三陸, 1
霧, 2
忍び寄り, 1
混ん, 1
発, 1
遺伝, 2
ほしかっ, 1
付き合え, 1
磯, 1
嗅い, 2
だら, 4
定期, 1
過ごす, 1
打ち, 2
呼び覚ます, 1
危険, 1
重罪, 1
犯, 1
次回, 1
ゴム, 5
謝る, 1
💉, 1
年配, 1
優先, 1
副, 2
作用, 1
熱, 1
新品, 1
角, 1
ただいま, 1
たま, 1
乱, 1
太郎, 1
症候, 1
祖父母, 1
復し, 1
熱い, 1
タブレット, 1
ローソク, 3
ネトフリ, 1
付ける, 1
冷え, 1
ピタ, 1
貼っ, 1
アロマ, 2
キャンドル, 2
消毒, 3
通う, 1
四, 2
整っ, 1
物, 1
足り, 1
🥷, 1
鋭い, 2
分配, 1
恥ずい, 1
策, 1
すっきり, 1
接種, 1
ロウソク, 1
蝋, 1
いじる, 1
液, 1
声優, 3
豪華, 2
ワン, 1
ピース, 1
ルフィ, 1
鬼, 2
滅, 2
刃, 2
善, 1
逸, 1
人数, 1
eEteoh, 1
b, 1
feature, 1
share, 1
まとめ, 1
秒, 1
一貫, 1
眉毛, 1
八, 2
チューハイ, 2
長寿, 1
ノロノロ, 1
フラフラ, 1
座る, 1
飲ま, 1
ポート, 3
丁年, 1
サワヤカ, 1
シャキシャキ, 2
どっと, 1
%, 1
倒れ込む, 1
味わえ, 1
寂しく, 1
駆け回っ, 1
DrPepper, 1
あらゆる, 1
店や, 1
チャラクター, 1
礎石, 1
取り組ん, 1
ボーイ, 1
アドバンス, 1
進歩, 1
pepper, 1
たこ, 1
杏仁, 2
豆腐, 2
スッキリ, 1
無かっ, 1
そろばん, 1
ハマる, 1
腐, 4
Saturday, 1
am, 2
名城, 1
特異, 1
マンガ, 1
女人, 1
非, 1
オブジェクト, 1
扱わ, 2
答える, 1
進み, 1
Sunday, 1
44, 1
魑魅, 3
魍魎, 3
熟語, 1
同性, 1
嫌悪, 1
偏見, 1
持ち, 1
BL, 1
モノ, 1
創作, 1
Fan, 1
fiction, 1
進める, 1
泥, 1
呪文, 2
コミック, 1
冷やす, 1
伝奇, 1
ばつ, 1
製, 1
無礼, 1
とりあえず, 1
オピニオン, 1
✌, 1
️😌, 1
指す, 1
羅列, 1
頷く, 1
訛り, 1
書き言葉, 1
男尊, 1
女卑, 1
育児, 1
